Gene_ID	CDS_length	chr	testis_TR.R1	testis_TR.R2	testis_TR.R3	testis_RP.R1	testis_RP.R2	testis_RP.R3	spermatocytes_TR.R1	spermatocytes_TR.R2	spermatocytes_RP.R1	spermatocytes_RP.R2	roundSpermatids_TR.R1	roundSpermatids_TR.R2	roundSpermatids_RP.R1	roundSpermatids_RP.R2	elongatingSpermatids_TR.R1	elongatingSpermatids_TR.R2	elongatingSpermatids_RP.R1	elongatingSpermatids_RP.R2	spermatozoa_TR.R1	spermatozoa_TR.R2	spermatozoa_RP.R1	spermatozoa_RP.R2
ENSMUSG00000046615	NA	X	36.9954	49.7041	51.1284	11.4406	38.2903	29.3546	11.4251	5.3382	6.1627	1.0567	60.5588	54.5784	46.8548	46.4923	117.9904	141.1475	205.7055	273.3023	0.3546	2.4042	0	1.5497
ENSMUSG00000046618	2046	2	1.3086	1.0597	1.1131	4.608	2.0727	1.6073	0.2022	0.0569	0.2125	0.0918	0.9957	0.8884	2.7604	2.5017	1.3921	1.8137	3.5457	2.4648	0	0.0983	0.23	0.2272
ENSMUSG00000046634	NA	11	0.6751	1.008	0.77	0.2959	0.166	0.3567	0.6667	0.5052	0.1733	0	1.155	1.0401	0.9242	0.8653	1.5377	2.3476	0.8682	0.4168	0	0.1247	0	0
ENSMUSG00000046637	1665	4	1.2848	1.0231	0.806	0.8785	0.5308	0.6517	2.2642	2.4834	0.7739	1.4356	0.7456	0.772	0.742	0.5646	0.4943	0.3033	0.122	0.0952	0.3372	0.038	0.1506	0.1053
ENSMUSG00000046652	NA	6	0.097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909	0	0	0
ENSMUSG00000046658	3054	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046667	2511	4	2.6239	1.7865	2.128	3.4055	3.0337	3.3132	2.7853	2.7542	6.4613	5.0945	0.9608	0.7744	2.0358	1.9219	0.2932	0.1724	0.3371	0.2104	1.2137	1.511	1.2447	0.6631
ENSMUSG00000046668	954	18	66.0581	81.7225	82.763	24.0993	22.5869	23.9138	23.6558	13.808	3.0391	1.7631	109.3368	108.578	29.7834	33.1761	35.6401	28.4311	8.1988	8.085	24.9678	23.7302	14.7624	14.8817
ENSMUSG00000046671	870	4	162.5757	188.1676	166.7	45.8686	39.1833	43.8926	304.2245	335.2512	66.1456	63.0888	137.7443	142.4343	28.2033	26.6541	96.2841	67.8248	7.9007	10.3837	335.7318	232.2298	85.44	75.3977
ENSMUSG00000046675	492	12	7.3914	4.9628	5.2567	6.937	4.9613	5.1463	1.7967	1.0412	1.0119	0.9896	3.904	3.4163	3.8962	2.0382	1.2325	0.3665	0.3441	0.859	16.6267	10.6679	3.8428	4.0968
ENSMUSG00000046678	NA	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046679	1725	6	69.6682	85.0924	85.0225	11.3277	15.2973	18.3328	37.8312	27.8093	5.3648	3.7977	142.8393	134.1774	30.276	28.2302	21.8197	10.35	3.1995	1.5925	22.2699	14.3702	4.7979	4.1913
ENSMUSG00000046687	1239	10	0.0345	0	0	0.1514	0	0.0417	0	0	0	0	0	0	0	0	0	0	0	0.0426	0	0	0.0467	0
ENSMUSG00000046688	555	3	5.0106	2.1486	2.2421	13.583	13.5736	16.3865	0.1405	0.0659	0.2638	0	0.8863	0.3563	0.307	0.9034	1.1706	0.3249	4.4537	2.6653	1.156	0.6836	0.3476	1.1053
ENSMUSG00000046691	366	8	28.2883	21.8755	24.2659	32.0742	31.6219	22.0953	17.0489	12.497	12.4825	12.3359	18.304	19.63	9.7768	6.5071	11.5975	9.1649	2.6829	3.0312	118.5463	95.2	34.7892	33.8814
ENSMUSG00000046694	1284	4	6.2309	7.8718	8.3041	1.9571	1.8683	1.7104	15.7536	15.5598	1.4597	0.7239	20.2498	16.1961	1.5261	1.7084	8.332	10.0845	0.7384	0.864	1.0618	1.0835	0.6611	0.6143
ENSMUSG00000046699	2514	X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046707	1053	8	80.1218	80.2945	72.4099	65.0377	64.1879	78.5159	109.8746	114.1868	48.3091	46.0295	75.2106	87.5407	21.6432	17.1414	42.2435	36.4792	11.1581	10.1846	67.0233	57.7114	133.8727	128.5836
ENSMUSG00000046709	1329	5	17.9241	22.043	26.5288	6.2665	12.2094	11.8982	28.485	30.8729	14.9472	13.4668	32.4393	32.3268	31.2674	19.797	12.5294	9.0545	8.6128	5.3137	0.4	0.4731	0.0802	0.255
ENSMUSG00000046711	324	17	11.356	3.1546	7.9072	40.1677	31.8242	30.063	8.7468	9.1478	66.2547	49.592	3.6871	3.1533	8.9405	11.4127	1.2031	2.1151	2.8217	4.2394	2.4753	1.9517	5.3589	2.1639
ENSMUSG00000046714	1485	8	0.0576	0.0765	0.0329	0.5809	0.4534	0.3306	0	0	0.0394	0	0	0	0	0.1266	0	0	0	0	0	0	0	0
ENSMUSG00000046717	1032	6	51.9864	70.4287	69.3439	33.8347	40.4546	40.8579	67.7701	80.9829	64.304	63.2219	76.968	86.7992	63.6504	66.1348	40.459	39.9826	26.0841	39.9804	0	1.2868	0	0.1698
ENSMUSG00000046718	519	8	25.8842	20.4594	9.7785	145.9022	73.4677	47.4418	1.8034	1.1986	5.8685	2.985	0.8124	0.8255	5.7455	4.8303	1.7525	1.8069	6.5241	4.2752	47.2853	48.3715	45.87	78.9405
ENSMUSG00000046719	759	11	7.5533	3.2918	3.4075	21.6928	9.3709	8.9867	0.3083	0.3375	0.2701	0.1166	0	0.0868	0.449	0.1651	0.1712	0.1426	0.4015	0	0.2113	0.0833	0	0
ENSMUSG00000046722	243	3	104.4048	98.611	96.6933	164.2208	137.8614	116.1053	66.8713	69.2673	116.0587	94.7212	97.2629	110.5343	125.1667	108.3241	58.2853	45.8645	65.3514	58.2645	147.5275	116.5838	275.1716	115.2259
ENSMUSG00000046723	NA	8	87.681	91.8814	107.2029	44.3632	73.6778	104.9062	28.7292	16.1987	26.5571	15.5098	160.4845	130.8039	177.2711	157.7523	50.816	33.8593	51.1901	31.7993	0	1.4938	0	0.1725
ENSMUSG00000046727	315	18	72.3714	106.1367	103.4497	75.0106	161.919	209.993	51.5941	43.3167	66.0528	51.5723	120.1122	126.2833	198.7941	216.1348	316.5487	305.2875	537.6482	823.7109	1203.7424	778.3383	1375.5145	610.1799
ENSMUSG00000046731	699	11	0.7345	0.3249	0.2094	1.9853	0.6623	0.7023	0.0372	0	0.0419	0	0	0	0.1219	0	0.1859	0	0.1453	0	13.0798	15.8317	17.167	12.0986
ENSMUSG00000046733	NA	6	1.9174	0.4772	1.253	31.8322	9.9418	21.8079	0.2913	0.2733	1.6954	1.0332	0.0219	0.0615	0.3182	0.4096	0.0404	0	1.0433	0	33.847	50.0694	229.7229	220.8507
ENSMUSG00000046743	14946	3	1.8815	2.9495	2.4104	1.2789	2.803	2.3301	0.7457	0.3265	0.9426	0.3526	3.3367	2.4681	7.7785	4.7734	4.7895	5.1838	6.0102	7.98	0.0511	0.5441	0.0184	0.3491
ENSMUSG00000046748	NA	16	1.3278	2.0233	1.3462	0.7329	1.0642	2.0491	0.8667	0.4206	1.6494	1.0176	2.0732	1.932	2.693	1.4408	0.8961	0.9121	0.467	0.1214	0.0922	0.2907	0.1996	0.6548
ENSMUSG00000046750	554	7	32.9867	36.072	33.6447	18.9617	30.1892	29.5014	12.091	6.08	7.5959	2.332	63.9593	53.3587	90.3335	76.7699	34.5362	36.8356	40.2411	32.8645	0.4063	0.961	0.0586	0.6215
ENSMUSG00000046753	2808	14	25.0634	21.4555	20.3848	12.3682	13.2792	15.1358	32.1383	36.8388	16.8852	15.5271	22.0977	24.0487	21.3752	22.9445	4.9359	3.2497	2.5926	1.5427	3.4845	6.8461	3.7444	4.026
ENSMUSG00000046755	NA	11	417.1296	500.1839	507.9465	88.9513	155.0696	154.2731	149.3775	85.8171	23.4783	9.6159	712.8408	675.3777	201.2562	193.2034	349.4816	302.9764	241.7448	272.7282	1.2787	9.4209	0.0096	1.7248
ENSMUSG00000046756	729	11	35.5645	29.9105	26.7421	51.7563	37.2942	37.2487	24.3233	26.8536	11.168	10.4436	6.3621	6.6004	11.2779	10.8324	8.8527	4.6508	5.1557	2.7538	198.7936	124.4775	77.4598	60.9489
ENSMUSG00000046761	3630	15	2.339	1.9379	2.0292	0.9817	0.4462	0.6078	3.11	2.7522	0.6501	0.308	0.6054	0.546	0.6634	0.5399	0.4018	0.1673	0.0898	0	30.4535	35.5154	19.4264	14.911
ENSMUSG00000046768	645	12	2.9849	1.5846	1.8914	4.1866	1.7617	2.2832	0.2822	0.1702	0.1362	0.1373	0.5447	0.3066	1.3209	0.9717	0.2015	0.1118	0.21	0.1638	0	0.6863	0.329	0.9511
ENSMUSG00000046774	NA	X	4.7107	3.4258	3.7905	7.4671	6.6334	7.8328	0.5686	0.7175	1.1926	1.0682	2.8088	2.8831	8.8025	7.9405	0.588	0.5984	0.8937	0.8367	0	0	0	0
ENSMUSG00000046782	NA	12	46.1603	42.185	49.5032	22.9042	31.168	39.9601	55.0076	61.1626	45.0163	60.4639	59.8545	63.9507	49.2629	47.8988	22.5889	17.6329	7.2531	6.4544	0.518	1.35	0.045	0.1965
ENSMUSG00000046785	1821	9	13.3213	6.5171	7.3827	33.036	23.7354	22.4315	2.7127	2.2706	5.4197	3.9621	6.869	6.8049	11.369	12.0459	1.5936	1.0101	5.2064	1.6536	28.1865	44.2758	37.9381	45.4546
ENSMUSG00000046791	1812	12	5.1708	4.4812	4.1069	7.3479	5.6207	5.2614	3.745	3.2108	2.6021	2.4917	0.7498	0.5275	0.5877	0.4151	0.9322	0.1991	1.1212	0.3499	18.7221	15.5997	11.2005	9.0925
ENSMUSG00000046792	1146	7	16.949	12.5359	15.5636	8.9018	8.0059	6.8086	21.394	22.3187	2.9388	2.8969	5.2122	4.7451	1.5984	2.461	4.8755	1.6681	1.2705	0.5071	39.33	36.6947	7.1714	5.1618
ENSMUSG00000046793	1350	3	0.7606	0.8833	0.8856	0.1111	0.3117	0.0957	0.5392	0.7589	0.3037	0.459	1.6831	1.953	2.5244	1.0213	0.3208	0.187	0.1254	0.1565	0	0	0	0
ENSMUSG00000046794	855	8	1.4011	0.6641	0.7134	5.9219	3.1011	5.9228	0	0	0.3425	0.3106	0.0274	0.1542	0.2491	0.2199	0	0.0844	1.0693	0.3707	87.6098	90.1579	146.4852	171.3269
ENSMUSG00000046798	735	5	7.7417	5.0216	4.3155	11.2261	8.8752	6.3976	4.3509	5.2273	4.0243	2.5896	0.733	0.7623	0.6955	1.1085	0.8839	0.3435	1.1978	0.3594	50.0838	35.1026	31.4187	33.6238
ENSMUSG00000046805	2163	19	26.7617	8.5844	4.1286	152.3101	60.7841	38.0801	0.7212	0.2707	7.4873	1.5962	0.5631	0.4266	8.3307	5.2735	1.2615	0.2168	8.422	3.5415	6.674	14.8516	9.8646	19.2452
ENSMUSG00000046806	555	6	1.6247	1.198	0.9266	2.8485	1.4206	1.3627	1.0422	1.3895	0.9268	0.7471	0.3953	0.7648	0.3595	0.3967	0.1828	0	0.0714	0	5.0759	6.6705	5.8202	2.1262
ENSMUSG00000046807	921	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046811	NA	11	0	0.091	0	0.0601	0	0.0414	0	0	0	0	0.0375	0	0.1365	0.1004	0	0.0578	0	0	0.3856	0	0.0309	0.2107
ENSMUSG00000046814	255	2	7.7177	6.0123	6.2194	10.1485	5.9415	5.9779	3.8744	5.1658	4.1345	3.1245	8.1755	7.7546	10.0232	9.0938	3.7368	3.5361	3.9835	2.6933	96.2394	46.6213	49.0248	30.2432
ENSMUSG00000046818	582	3	52.4129	35.5139	47.415	78.3616	54.5959	48.8765	66.3837	68.0898	80.058	91.1898	42.5416	40.1485	41.7204	37.6901	12.726	7.0029	13.4975	8.5326	18.8786	13.6903	19.6568	12.498
ENSMUSG00000046822	954	10	36.9531	41.6053	40.87	12.3838	7.0143	7.8268	70.4222	66.4702	6.7535	4.3614	31.9196	31.7132	7.2337	7.6206	11.0779	7.7127	1.4907	0.9968	28.9189	31.1541	13.3872	12.7689
ENSMUSG00000046826	NA	7	169.2308	255.3474	255.9208	63.6424	133.9638	147.0965	55.4657	18.9949	46.5189	8.1446	287.71	268.8987	338.1014	376.9865	820.4431	872.5296	1056.3457	1103.7824	6.1308	22.8775	0.9089	6.972
ENSMUSG00000046834	1914	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046836	1236	1	10.0035	7.81	7.6198	16.5982	13.62	15.6567	8.4562	9.207	13.6004	13.6445	4.3209	4.6396	5.2731	6.1862	1.612	0.7004	3.1778	1.5387	20.3094	22.7159	17.9186	29.4249
ENSMUSG00000046841	1728	10	39.812	37.5597	46.511	31.58	36.2893	37.4691	51.0662	47.4966	32.9635	25.2827	47.4175	48.5198	29.5332	30.6112	24.2633	19.8292	27.0803	14.6748	60.7066	96.5378	100.3573	111.6758
ENSMUSG00000046844	1254	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046846	NA	9	294.2762	351.7242	363.2232	145.5206	261.8089	296.303	369.5835	388.1108	172.2252	123.6071	504.6324	519.4002	355.4865	357.6552	80.8147	33.0024	50.3952	23.5091	0.2673	2.0552	0	0.2191
ENSMUSG00000046854	786	2	6.6263	8.8903	8.1742	4.6408	7.6165	8.0903	2.0134	0.8624	1.553	0.5216	10.1347	8.2947	22.0524	16.5651	6.0157	5.1309	3.0497	4.4469	0.0675	0.4258	0	0.0738
ENSMUSG00000046856	1062	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046861	2586	4	8.4375	6.7191	4.7176	13.8071	10.1553	9.951	6.6859	5.4335	1.8912	1.9513	1.0145	1.0195	0.9884	0.9694	1.1557	0.6137	1.4141	0.858	39.6966	48.8822	33.2428	29.6866
ENSMUSG00000046862	1443	4	21.1692	19.6754	21.6093	14.5551	14.9036	16.5977	30.7022	32.7876	19.4224	18.2516	14.5934	15.7362	9.5648	10.5976	4.4724	3.1244	3.4728	0.6224	19.1189	15.2065	9.9202	11.2962
ENSMUSG00000046865	984	7	5.8696	5.9438	4.0417	30.7208	32.2059	34.0812	3.4085	3.6442	25.9227	29.3743	1.5711	2.0766	14.8057	27.5788	0.7923	0.5132	5.4025	3.0066	8.2319	5.2054	13.2536	8.3718
ENSMUSG00000046873	1569	X	3.2336	2.0175	1.7496	11.4357	9.7602	8.8626	0.7222	0.4018	1.7405	0.7149	3.1777	2.4909	8.7234	11.7816	0.4197	0.1631	1.3562	0.4095	3.0049	7.3939	11.6152	14.4646
ENSMUSG00000046876	2376	13	1.2754	1.6619	0.9389	1.3417	1.0949	1.0503	0.2677	0.1983	0.2222	0.072	1.4981	1.4647	2.078	1.2908	0.8451	0.6451	0.312	0.2577	0.6086	2.6391	0.7842	1.33
ENSMUSG00000046879	1230	11	5.4957	4.4319	1.0117	18.3258	15.8078	5.9655	0.3171	0.119	1.9048	1.5834	0.0952	0.1876	1.9395	1.6815	0.5986	0.4692	1.3489	1.718	55.8137	64.1103	60.9664	81.7585
ENSMUSG00000046886	NA	18	60.8962	75.6021	66.6538	2.0477	3.9103	4.3061	23.3846	14.1598	0.9818	0.2968	126.0502	110.9295	10.3641	5.8231	139.6054	110.0702	5.1244	9.2603	0	3.9977	0.0185	0
ENSMUSG00000046897	543	15	20.2336	8.4123	11.1917	20.5157	17.3859	17.2244	2.5185	1.5637	1.4184	0.8828	3.4035	3.2863	6.7964	1.607	3.085	0.8221	1.9294	0.301	61.4635	52.4267	21.5457	28.2135
ENSMUSG00000046909	1095	11	12.9326	10.1639	10.2053	13.7006	11.7225	13.52	15.9321	17.2764	20.4332	17.6652	3.658	4.1234	2.8399	4.9223	1.4635	0.8564	1.979	0.0965	27.7586	19.6928	16.1913	12.6853
ENSMUSG00000046913	NA	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046916	NA	10	0.5282	0.4006	0.0861	2.0506	1.7072	2.5518	0	0	0	0	0	0	0	0	0	0.0636	0	0	0	0	0	0.2318
ENSMUSG00000046922	1092	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046932	NA	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046934	1401	10	68.6484	112.9178	67.9382	73.5115	106.2509	89.5706	168.7651	180.8928	303.9791	291.9335	106.704	117.4309	178.4221	196.1167	30.4829	21.8314	40.2165	32.8063	0.0572	0.993	0.0826	0.1877
ENSMUSG00000046942	NA	X	0.0392	0.104	0.1117	0.8586	0.9635	0.4969	0.0238	0	0.2682	0.0811	0.0858	0.0302	0.3901	0.0574	0.119	0	0.2791	0.0968	0	0	0	0
ENSMUSG00000046947	1854	6	4.5921	3.8897	3.9086	7.0196	4.994	6.3825	6.6191	7.4998	6.429	6.0165	1.5793	1.902	2.2977	2.2649	0.6074	0.2335	0.5479	0.3704	12.8042	14.1889	8.4182	8.2721
ENSMUSG00000046949	696	13	41.4307	55.8041	59.8412	70.2686	58.896	62.1415	11.8791	3.4699	7.3215	3.1163	61.1853	54.5966	29.0112	22.2418	211.8973	215.4763	52.7848	84.1779	43.3262	32.4359	68.9917	50.7436
ENSMUSG00000046957	NA	13	803.9982	1228.4534	1210.9916	69.8648	183.8155	201.2848	247.9218	115.8239	33.4585	6.0342	1278.3729	1480.6822	292.7586	219.3839	4457.6128	4893.4098	1008.3588	971.7916	17.1403	108.0634	0.8314	7.014
ENSMUSG00000046959	2115	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046961	465	16	0.9306	0.701	0.9324	0.2425	0.1485	0.2734	0.4433	0.3657	0.0861	0.026	1.2945	1.24	0.4508	0.2579	0.5857	0.9118	0.1792	0.2174	0	0.0372	0	0
ENSMUSG00000046962	3285	16	6.6421	5.3412	4.5456	6.9759	5.842	6.7089	8.3499	6.4828	10.2344	9.5535	3.0662	2.5182	3.4364	3.4341	0.8307	0.4721	1.1132	0.6111	9.1552	12.1853	8.4745	7.3764
ENSMUSG00000046982	3255	18	6.4668	3.2971	2.9234	4.9892	3.1677	3.4846	0.4793	0.2361	0.3059	0.0272	0.2591	0.243	0.2356	0.2696	1.2508	0.2438	0.4473	0.2272	12.9354	18.0092	3.9118	3.4058
ENSMUSG00000046985	1695	5	26.6795	17.4202	20.2823	23.9636	23.9852	28.1535	30.2331	31.8419	19.4375	13.919	18.5734	19.1908	10.9073	7.7648	4.574	3.277	2.1974	2.1817	57.3462	47.5671	21.0905	36.1921
ENSMUSG00000046991	117	17	15.1243	14.1385	17.7726	7.0833	7.2691	9.0605	19.0223	21.308	25.9885	23.4538	17.3081	15.8666	23.3623	21.321	9.6834	7.5542	2.6645	2.0893	0.6797	0.7401	0.218	0.2299
ENSMUSG00000046994	1761	1	15.1113	13.6396	16.7234	6.4106	6.7395	7.6439	19.1785	19.3242	8.3151	7.7167	15.2835	16.4504	3.1931	3.559	3.7139	1.9662	1.269	0.66	7.9699	9.0132	5.1599	2.9859
ENSMUSG00000046997	822	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046999	744	3	0.0575	0.0763	0.0984	0.0504	0.1131	0.0695	0.1048	0	0	0	0	0	0	0	0	0	0	0	0.1078	0.595	0.0519	0.2356
ENSMUSG00000047002	NA	12	0	0	0	0.0661	0	0.0911	0.0917	0	0	0	0.0413	0	0	0	0	0	0	0	0	0.2231	0	0
ENSMUSG00000047003	597	15	29.167	26.3466	29.7123	12.1877	15.2975	10.6462	59.4026	62.0886	34.8781	31.2887	18.9904	19.4871	8.0631	6.0889	5.2237	5.4374	1.3045	1.8583	5.6422	3.0718	1.7127	1.3212
ENSMUSG00000047013	2622	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047014	NA	12	56.2347	51.6675	52.8577	80.6759	120.0646	138.9669	89.1324	72.8088	213.4701	97.6199	56.7383	42.6856	234.8431	159.3933	25.1033	17.59	19.3298	10.1375	0.3853	0.6267	0.0232	0.1447
ENSMUSG00000047021	3660	1	40.8461	35.8582	37.7211	46.6652	68.7007	64.037	79.1523	71.6116	207.9168	207.3874	30.2434	25.4845	141.4733	134.345	6.2188	8.1388	11.6837	8.3094	0.0289	0.2395	0.0313	0.1344
ENSMUSG00000047022	1203	12	19.7023	19.3053	18.9028	16.8977	21.3753	20.2741	20.4884	21.6262	19.5482	23.9533	19.4324	19.5056	21.5649	23.548	16.7419	13.6418	4.1657	3.8206	10.8666	16.9261	9.4136	14.8611
ENSMUSG00000047025	1212	10	261.2168	330.1105	317.8946	176.6649	281.8916	278.9588	100.287	60.6231	36.704	19.9772	457.9288	453.5376	288.5608	330.7926	175.4674	149.808	308.4848	248.7603	0.8602	4.9045	0.0637	1.2292
ENSMUSG00000047030	1548	2	4.5049	3.1179	3.4518	6.4689	5.954	6.142	5.0723	3.4038	4.6161	3.9174	1.2408	1.2135	2.0639	2.2268	0.7275	0.4427	1.1593	0.3413	4.2483	4.4118	3.8385	2.8306
ENSMUSG00000047033	2361	18	0.1631	0	0.031	0.556	0.1961	0.2298	0	0	0.0248	0	0.0198	0.014	0.018	0.0531	0.0183	0	0	0	0	0	0	0
ENSMUSG00000047036	2961	9	28.8688	18.314	20.2462	23.8129	24.2622	29.2134	30.8026	31.1909	38.6423	31.4078	9.1054	8.4145	10.8475	9.8423	3.1742	2.3388	2.9618	1.5879	30.173	51.5757	22.0612	26.8888
ENSMUSG00000047037	972	7	3.3955	2.704	1.7105	5.6556	4.2308	4.8871	0.4471	0.1452	0.0775	0	0.1239	0.0872	0.4508	0.0829	0.0573	0.334	0.3135	0.1398	7.4259	7.4445	7.9108	5.6801
ENSMUSG00000047039	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047040	NA	11	1.9768	0.937	1.9326	0.8665	0.9723	0.5969	3.5181	3.5021	1.2565	0.2922	1.8554	2.2841	0.9841	0.6205	0.1429	0.7142	0	0	16.6751	8.9741	7.9588	10.8461
ENSMUSG00000047044	492	19	60.6094	55.9752	69.7263	52.294	74.42	59.7603	140.9365	168.6022	137.2625	145.4772	14.0449	15.6746	12.7277	19.3625	13.8214	7.4776	8.0521	5.4762	13.5296	12.0817	2.6664	3.9187
ENSMUSG00000047045	891	X	27.5137	7.6476	6.0793	91.0062	45.1561	28.0984	1.2839	0.9035	1.5448	1.2917	0.2366	0.2219	0.9562	0.4924	0.7778	0.1214	1.9761	1.3044	25.383	26.8275	15.3298	23.8517
ENSMUSG00000047053	918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0689	0	0
ENSMUSG00000047061	435	13	0	0	0	0	0	0	0	0.2524	0	0	0	0	0	0	0	0.0829	0	0	0	0	0	0
ENSMUSG00000047067	492	1	3.1305	2.7699	2.2812	4.1927	1.7963	2.1531	2.7479	1.7849	0.4762	0.5398	1.1426	1.0718	0.8658	0	1.6727	1.2463	0.8947	0.3221	46.457	26.9911	12.7046	10.4202
ENSMUSG00000047079	NA	X	10.97	10.5558	10.2185	11.7805	12.8596	15.6234	4.2777	2.1892	6.3828	1.9862	20.6212	15.2813	49.2434	33.2115	1.9435	0.6166	5.0645	1.5804	0	0	0	0
ENSMUSG00000047084	882	7	27.4064	18.7346	18.7835	43.0758	27.6278	24.4305	22.6391	21.0337	30.3816	27.4015	12.854	12.7418	13.4751	13.0747	14.7814	15.1715	7.0638	2.1563	151.0333	103.0995	103.3291	97.8211
ENSMUSG00000047085	2130	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047090	1053	10	1.5033	1.4021	1.9	2.9206	1.5188	1.1777	2.2469	2.0155	1.0012	0.3783	0.912	1.0954	3.3982	2.5593	0.3702	0.3083	0.0322	0.4014	6.3215	7.0263	2.8947	2.7464
ENSMUSG00000047098	3201	14	4.0498	3.1576	2.6221	4.3469	2.8925	1.6546	2.5342	2.9378	0.924	0.9127	1.9685	2.2342	0.6654	1.4684	1.9349	1.4085	0.6981	0.3466	22.7495	16.4758	14.8503	9.021
ENSMUSG00000047104	NA	6	171.3599	281.8014	205.1006	107.3956	143.4947	86.5344	374.8267	448.3072	614.6912	658.7793	185.6482	198.7346	172.4343	226.5793	66.9661	44.062	58.895	52.7357	2.7018	3.5879	0.6157	0.4662
ENSMUSG00000047108	939	15	232.9604	214.1311	233.2089	34.3499	56.6074	61.6337	57.9521	30.5511	31.4378	7.448	298.925	271.201	236.3118	156.4495	303.5134	312.6678	192.9198	314.7823	0.1708	8.216	0	0.8866
ENSMUSG00000047109	720	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047115	777	6	31.8748	23.9417	27.0923	43.8804	47.9388	43.2321	75.3872	83.4813	160.8782	195.7189	6.929	7.8209	13.6354	10.5839	3.9202	2.9062	6.914	2.6823	13.1895	12.0749	15.0973	13.2519
ENSMUSG00000047117	72	13	1.8401	0	0.7871	2.823	1.8101	1.9447	0.2796	0.3935	0	0	0	0	0.4581	0	0	0.3878	2.1845	0	0	0	0	0
ENSMUSG00000047123	2199	17	0.9533	0.4132	0.3662	2.7118	1.6842	2.1971	0.0355	0.0166	0.0666	0.0201	0.0746	0.015	0.1937	0.114	0.0985	0.0656	0.4311	0.1682	2.8083	4.7161	7.5098	6.2569
ENSMUSG00000047126	5049	11	132.0691	67.6809	69.2109	243.142	189.6904	200.6752	96.1401	82.7995	275.8867	360.1431	47.7296	46.0508	145.4719	182.3221	13.6313	11.7156	45.7102	23.1554	315.0639	580.8997	496.19	613.9073
ENSMUSG00000047129	NA	10	86.6281	116.6538	113.7766	45.4408	60.2434	77.3572	39.8291	20.4582	41.3671	25.7422	203.59	166.849	325.835	330.8495	42.289	32.7001	50.3499	34.9698	0	1.4949	0	0
ENSMUSG00000047139	231	10	2.3048	0.5736	0.9037	4.2935	0.5668	0.7829	0.7003	0.7392	0.8874	1.1923	1.183	0.9987	0.7172	0.422	1.0208	0.6072	0.7981	0	130.6955	142.0155	293.41	259.0738
ENSMUSG00000047141	3339	16	307.6819	308.6084	331.4978	36.6067	45.2621	55.6814	272.5786	275.4478	51.5638	40.5786	407.8691	407.0306	48.5439	23.1247	559.903	564.1177	6.5814	9.7463	9.8238	38.7864	8.3952	12.9788
ENSMUSG00000047143	1596	4	5.12	5.6925	6.8795	1.786	1.3185	1.8455	2.7042	1.5132	0.2385	0.1664	13.8548	11.8116	3.8435	3.1022	1.1941	0.6102	0.1909	0.0993	0.1508	0.1585	0.0121	0
